Entity,Code,Year,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Geo Biomass Other - TWh
Malaysia,MYS,2020,1.224444059,0,20.30294754,1.924401376
Mexico,MEX,1965,0,0,8.863,0
Mexico,MEX,1966,0,0,10.118,0
Mexico,MEX,1967,0,0,11.017,0
Mexico,MEX,1968,0,0,12.642,0
Mexico,MEX,1969,0,0,13.406,0
Mexico,MEX,1970,0,0,15.005,0
Mexico,MEX,1971,0,0,14.572,0
Mexico,MEX,1972,0,0,15.531,0
Mexico,MEX,1973,0,0,16.371,0.161
Mexico,MEX,1974,0,0,16.708,0.463
Mexico,MEX,1975,0,0,15.182,0.518
Mexico,MEX,1976,0,0,17.255,0.579
Mexico,MEX,1977,0,0,19.193,0.592
Mexico,MEX,1978,0,0,16.217,0.598
Mexico,MEX,1979,0,0,18.008,1.019
Mexico,MEX,1980,0,0,16.91,0.915
Mexico,MEX,1981,0,0,24.618,0.964
Mexico,MEX,1982,0,0,22.924,1.296
Mexico,MEX,1983,0,0,20.733,1.353
Mexico,MEX,1984,0,0,23.603,1.424
Mexico,MEX,1985,0,0,28.42729167,1.641
Mexico,MEX,1986,0,0,21.2975,3.394
Mexico,MEX,1987,0,0,19.28519444,4.418
Mexico,MEX,1988,0,0,21.83611111,4.633
Mexico,MEX,1989,0,0,25.35419444,4.675
Mexico,MEX,1990,0.001,0.001,24.48094444,5.124
Mexico,MEX,1991,0.002,0.001,22.62526389,5.832512475
Mexico,MEX,1992,0.003,0.001,26.81369444,6.365522981
Mexico,MEX,1993,0.004,0.001,26.65493056,6.49976067
Mexico,MEX,1994,0.005,0.005,20.27131944,6.2185254
Mexico,MEX,1995,0.005,0.007,27.59866667,6.414443481
Mexico,MEX,1996,0.006,0.006,31.33627778,6.184555154
Mexico,MEX,1997,0.006,0.012,26.36209722,5.883246225
Mexico,MEX,1998,0.007,0.015,24.59294444,6.138586032
Mexico,MEX,1999,0.007,0.017,32.71232,6.060001313
Mexico,MEX,2000,0.007,0.019,33.07488,6.358645108
Mexico,MEX,2001,0.008,0.018,28.43533,6.247497045
Mexico,MEX,2002,0.008,0.021,24.86159,6.071060368
Mexico,MEX,2003,0.008,0.019,19.852205,6.949712539
Mexico,MEX,2004,0.009,0.02,25.17639361,7.261834336
Mexico,MEX,2005,0.009,0.019,27.70944556,8.13751914
Mexico,MEX,2006,0.01,0.045,30.44647472,7.48738685
Mexico,MEX,2007,0.009,0.248,27.33967417,8.249912841
Mexico,MEX,2008,0.019,0.255,39.22390917,7.896158096
Mexico,MEX,2009,0.027,0.596352778,26.72200556,7.547069263
Mexico,MEX,2010,0.031,1.239111111,37.15799056,7.446049653
Mexico,MEX,2011,0.041,1.648321389,36.27041917,7.366924462
Mexico,MEX,2012,0.069,3.688310278,31.91068806,6.760935214
Mexico,MEX,2013,0.106,4.184543889,28.02132194,7.322260778
Mexico,MEX,2014,0.221,6.426196667,38.89276889,7.136634289
Mexico,MEX,2015,0.2021975,8.745094722,30.89154056,7.63215399
Mexico,MEX,2016,0.143789167,10.37809472,30.69735306,7.609291411
Mexico,MEX,2017,1.185388334,10.61978167,31.84765583,8.123817313
Mexico,MEX,2018,3.18,13.08861111,32.48555556,9.63403574
Mexico,MEX,2019,7.366388895,16.72666668,23.60805557,8.225945146
Mexico,MEX,2020,11.87352963,19.70681841,26.83687235,7.59609979
Middle Africa,,1965,0,0,3.935,0
Middle Africa,,1966,0,0,4.093,0
Middle Africa,,1967,0,0,3.846,0
Middle Africa,,1968,0,0,4.012,0
Middle Africa,,1969,0,0,4.36,0
Middle Africa,,1970,0,0,4.865,0
Middle Africa,,1971,0,0,5.19,0
Middle Africa,,1972,0,0,5.31,0
Middle Africa,,1973,0,0,5.756,0
Middle Africa,,1974,0,0,5.651,0
Middle Africa,,1975,0,0,6.207,0
Middle Africa,,1976,0,0,5.975,0
Middle Africa,,1977,0,0,6.132,0
Middle Africa,,1978,0,0,6.161,0
Middle Africa,,1979,0,0,6.299,0
Middle Africa,,1980,0,0,6.639,0
Middle Africa,,1981,0,0,7.012,0
Middle Africa,,1982,0,0,7.3,0
Middle Africa,,1983,0,0,7.709,0
Middle Africa,,1984,0,0,8.065,0
Middle Africa,,1985,0,0,9.145,0
Middle Africa,,1986,0,0,9.438,0
Middle Africa,,1987,0,0,9.454,0
Middle Africa,,1988,0,0,9.604,0
Middle Africa,,1989,0,0,11.446,0
Middle Africa,,1990,0,0,10.288,0.003
Middle Africa,,1991,0,0,9.976,0.008
Middle Africa,,1992,0,0,10.821,0.008
Middle Africa,,1993,0,0,10.213,0.008
Middle Africa,,1994,0,0,9.732,0.009
Middle Africa,,1995,0,0,10.831,0.009
Middle Africa,,1996,0,0,10.867,0.007
Middle Africa,,1997,0,0,10.138,0.007
Middle Africa,,1998,0,0,9.925,0.007
Middle Africa,,1999,0,0,10.329,0.007
Middle Africa,,2000,0,0,11.3598,0.007
Middle Africa,,2001,0.000048,0,11.6228,0.007
Middle Africa,,2002,0.000405,0,11.7011,0.007
Middle Africa,,2003,0.000587,0,12.1149,0.007
Middle Africa,,2004,0.000834,0,13.9772,0.007
Middle Africa,,2005,0.001256,0,14.4562,0.008
Middle Africa,,2006,0.001637,0,15.644,0.65
Middle Africa,,2007,0.004487,0,15.122,0.084
Middle Africa,,2008,0.007803,0,16.192,0.085
Middle Africa,,2009,0.010288,0,16.12,0.079
Middle Africa,,2010,0.013519,0,16.8208,0.067
Middle Africa,,2011,0.016594,0,17.116,0.07
Middle Africa,,2012,0.020063,0,16.9244,0.073
Middle Africa,,2013,0.023546,0,19.3679,0.078
Middle Africa,,2014,0.028389,0,20.4127,0.082
Middle Africa,,2015,0.032699,0,20.7246,0.045
Middle Africa,,2016,0.038616,0.0089,21.4936,0.048
Middle Africa,,2017,0.045344,0.0089,24.62794987,0.048976
Middle Africa,,2018,0.068228314,0.0089,26.80278625,0.050622
Middle Africa,,2019,0.068251034,0.0089,29.01329545,0.050622
Middle Africa,,2020,0.068422472,0.0089,30.4748086,0.050622
Middle East,,1965,0,0,2.345857,0
Middle East,,1966,0,0,2.5461166,0
Middle East,,1967,0,0,2.8287956,0
Middle East,,1968,0,0,3.0811522,0
Middle East,,1969,0,0,3.3959282,0
Middle East,,1970,0,0,3.57964,0
Middle East,,1971,0,0,3.7548982,0
Middle East,,1972,0,0,4.5691648,0
Middle East,,1973,0,0,3.7504174,0
Middle East,,1974,0,0,4.8159366,0
Middle East,,1975,0,0,5.4404544,0
Middle East,,1976,0,0,6.3250392,0
Middle East,,1977,0,0,7.0982018,0
Middle East,,1978,0,0,9.812257,0
Middle East,,1979,0,0,9.6158292,0
Middle East,,1980,0,0,9.6827022,0
Middle East,,1981,0,0,10.2143526,0
Middle East,,1982,0,0,10.6058718,0
Middle East,,1983,0,0,10.2208704,0
Middle East,,1984,0,0,10.3732856,0
Middle East,,1985,0,0,10.438,0
Middle East,,1986,0,0,11.079,0
Middle East,,1987,0,0,13.915,0
Middle East,,1988,0,0,14.299,0
Middle East,,1989,0,0,12.624,0
Middle East,,1990,0,0.001,15.273264,0
Middle East,,1991,0,0.001,11.009184,0
Middle East,,1992,0,0.001,17.827066,0
Middle East,,1993,0,0.001,20.046732,0
Middle East,,1994,0,0.001,16.549761,0
Middle East,,1995,0,0.001,18.652707,0
Middle East,,1996,0,0.001,18.698375,0
Middle East,,1997,0,0.003,15.927055,0
Middle East,,1998,0,0.003,17.21056,0
Middle East,,1999,0,0.038,11.80105,0
Middle East,,2000,0,0.0395,10.722177,0.003
Middle East,,2001,0,0.0467,11.617796,0.005
Middle East,,2002,0,0.0443,16.823881,0.005
Middle East,,2003,0,0.0426,18.484583,0.006
Middle East,,2004,0,0.0614,23.082362,0.006
Middle East,,2005,0,0.086,23.918103,0.005
Middle East,,2006,0.0001,0.1394,28.254223,0.006
Middle East,,2007,0.0001,0.155,26.705812,0.01
Middle East,,2008,0.003509,0.2101,13.690433,0.016
Middle East,,2009,0.034263,0.2405,12.116322,0.0507
Middle East,,2010,0.0977515,0.2222,17.390324,0.0802
Middle East,,2011,0.226665,0.2258,18.255754,0.217844
Middle East,,2012,0.430906603,0.2166,21.407371,0.219444
Middle East,,2013,0.691371,0.228089,23.509758,0.183244
Middle East,,2014,1.3069485,0.217278,19.94348,0.268444
Middle East,,2015,1.838847,0.381789,16.767386,0.211444
Middle East,,2016,2.796782,0.678,20.145979,0.317444
Middle East,,2017,3.908569,0.795329,20.614757,0.322684
Middle East,,2018,6.040245181,1.33765,14.33352371,0.337284
Middle East,,2019,11.87950361,1.552081405,33.17831685,0.333284
Middle East,,2020,16.36623426,1.90417928,25.43413911,0.333284
Morocco,MAR,1965,0,0,1.213,0
Morocco,MAR,1966,0,0,1.054,0
Morocco,MAR,1967,0,0,0.932,0
Morocco,MAR,1968,0,0,1.058,0
Morocco,MAR,1969,0,0,1.368,0
Morocco,MAR,1970,0,0,1.346,0
Morocco,MAR,1971,0,0,1.52,0
Morocco,MAR,1972,0,0,1.596,0
Morocco,MAR,1973,0,0,1.192,0
Morocco,MAR,1974,0,0,1.337,0
Morocco,MAR,1975,0,0,1.016,0
Morocco,MAR,1976,0,0,0.998,0
Morocco,MAR,1977,0,0,1.365,0
Morocco,MAR,1978,0,0,1.416,0
Morocco,MAR,1979,0,0,1.582,0
Morocco,MAR,1980,0,0,1.515,0
Morocco,MAR,1981,0,0,1.024,0
Morocco,MAR,1982,0,0,0.572,0
Morocco,MAR,1983,0,0,0.481,0
Morocco,MAR,1984,0,0,0.366,0
Morocco,MAR,1985,0,0,0.486,0
Morocco,MAR,1986,0,0,0.643,0
Morocco,MAR,1987,0,0,0.825,0
Morocco,MAR,1988,0,0,0.936,0
Morocco,MAR,1989,0,0,1.157,0
Morocco,MAR,1990,0,0,1.22,0
Morocco,MAR,1991,0,0,1.226,0
Morocco,MAR,1992,0,0,0.964,0
Morocco,MAR,1993,0,0,0.443,0
Morocco,MAR,1994,0,0,0.84,0
Morocco,MAR,1995,0,0,0.611,0
Morocco,MAR,1996,0,0,1.957,0
Morocco,MAR,1997,0,0,2.083,0
Morocco,MAR,1998,0,0,1.777,0
Morocco,MAR,1999,0,0,0.825,0
Morocco,MAR,2000,0,0.064,0.718,0
Morocco,MAR,2001,0,0.2058,0.8623,0
Morocco,MAR,2002,0.00010101,0.1939,0.842,0
Morocco,MAR,2003,0.00010101,0.2028,1.441711712,0
Morocco,MAR,2004,0.00010101,0.1989,1.5913,0
Morocco,MAR,2005,0.00010101,0.2063,0.9647,0
Morocco,MAR,2006,0.00010101,0.1832,0.9825,0
Morocco,MAR,2007,0.00010101,0.2789,0.902,0
Morocco,MAR,2008,0.00010101,0.2982,0.9158,0
Morocco,MAR,2009,0.00010101,0.3911,2.5683,0
Morocco,MAR,2010,0.00010101,0.6588,3.4678,0
Morocco,MAR,2011,0.00010101,0.6922,2.0054,0
Morocco,MAR,2012,0.000101283,0.728,1.631,0
Morocco,MAR,2013,0.00010101,1.2149,2.785,0
Morocco,MAR,2014,0.00010101,1.9238,1.6374,0
Morocco,MAR,2015,0.0057,2.5194,1.885,0
Morocco,MAR,2016,0.4015,3.0001,1.2557,0
Morocco,MAR,2017,0.4153,3.0349,1.184712,0
Morocco,MAR,2018,0.950155,3.840743,1.693443,0
Morocco,MAR,2019,1.581462,4.69919,1.262781,0
Morocco,MAR,2020,1.581462,5.389683203,1.147086191,0
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0,0.803
Netherlands,NLD,1976,0,0,0,0.872
Netherlands,NLD,1977,0,0,0,0.867
Netherlands,NLD,1978,0,0,0,1.211
Netherlands,NLD,1979,0,0,0,1.106
Netherlands,NLD,1980,0,0,0,1.024
Netherlands,NLD,1981,0,0,0,1.085
Netherlands,NLD,1982,0,0,0,0.265
Netherlands,NLD,1983,0,0,0,0.231
Netherlands,NLD,1984,0,0,0,0.017
Netherlands,NLD,1985,0,0,0.003,0.441
Netherlands,NLD,1986,0,0.001,0.003,0.553
Netherlands,NLD,1987,0,0.002,0.001,0.702
Netherlands,NLD,1988,0,0.016,0.002,0.835
Netherlands,NLD,1989,0,0.023,0.037,0.9
Netherlands,NLD,1990,0,0.056,0.085,0.67
Netherlands,NLD,1991,0,0.088,0.104,0.75
Netherlands,NLD,1992,0.001,0.147,0.12,0.752
Netherlands,NLD,1993,0.001,0.174,0.092,0.863
Netherlands,NLD,1994,0.00001,0.238,0.1,0.939
Netherlands,NLD,1995,0.001,0.317,0.088,1.017
Netherlands,NLD,1996,0.002,0.437,0.08,1.316
Netherlands,NLD,1997,0.002,0.475,0.092,1.463
Netherlands,NLD,1998,0.0035,0.64,0.11231,1.590281
Netherlands,NLD,1999,0.00527,0.645,0.090249,1.788338
Netherlands,NLD,2000,0.00771,0.829,0.142393,2.013194
Netherlands,NLD,2001,0.01306,0.825,0.117324,2.358034
Netherlands,NLD,2002,0.01704,0.946,0.109636,2.906752
Netherlands,NLD,2003,0.03074,1.318,0.072023,2.547534
Netherlands,NLD,2004,0.03314,1.867,0.095732,3.324906
Netherlands,NLD,2005,0.034199,2.067,0.088,5.276719
Netherlands,NLD,2006,0.035223,2.734,0.105199,5.194
Netherlands,NLD,2007,0.035712,3.437,0.107,4.026282
Netherlands,NLD,2008,0.038889,4.258333,0.1,5.082893
Netherlands,NLD,2009,0.044444,4.583333,0.097222,6.111
Netherlands,NLD,2010,0.059444,3.993056,0.104167,7.058056
Netherlands,NLD,2011,0.100344,5.100171,0.057,7.083559
Netherlands,NLD,2012,0.253753,4.981829,0.104388,7.203605
Netherlands,NLD,2013,0.5159,5.627148,0.114312,5.954
Netherlands,NLD,2014,0.784762,5.797334,0.111925,5.013182
Netherlands,NLD,2015,1.121509,7.549873,0.093,4.93
Netherlands,NLD,2016,1.559424,8.170458,0.100079,4.90458
Netherlands,NLD,2017,2.204346,10.568801,0.060757,4.59935
Netherlands,NLD,2018,3.709364,10.548511,0.072348,4.571278
Netherlands,NLD,2019,5.336055,11.507927,0.074182,5.814188
Netherlands,NLD,2020,8.056083036,15.268444,0.046368,8.68201817
New Zealand,NZL,1965,0,0,10.0187798,1.348
New Zealand,NZL,1966,0,0,10.805433,1.359
New Zealand,NZL,1967,0,0,11.2208566,1.134
New Zealand,NZL,1968,0,0,11.7732816,1.295
New Zealand,NZL,1969,0,0,11.6362802,1.327
New Zealand,NZL,1970,0,0,12.6704198,1.273
New Zealand,NZL,1971,0,0,14.3939858,1.256
New Zealand,NZL,1972,0,0,15.2646076,1.257
New Zealand,NZL,1973,0,0,15.0966704,1.243
New Zealand,NZL,1974,0,0,15.18888889,1.759722105
New Zealand,NZL,1975,0,0,16.66363636,1.786827368
New Zealand,NZL,1976,0,0,15.4989899,1.735511579
New Zealand,NZL,1977,0,0,14.72020202,1.658669474
New Zealand,NZL,1978,0,0,15.65959596,1.681827368
New Zealand,NZL,1979,0,0,18.44343434,1.558248421
New Zealand,NZL,1980,0,0,19.36464646,1.652143158
New Zealand,NZL,1981,0,0,19.67979798,1.619248421
New Zealand,NZL,1982,0,0,18.3040404,1.648985263
New Zealand,NZL,1983,0,0,19.75151515,1.667048421
New Zealand,NZL,1984,0,0,20.37676768,1.819095789
New Zealand,NZL,1985,0,0,19.70785859,1.690872632
New Zealand,NZL,1986,0,0,22.09769697,1.763698947
New Zealand,NZL,1987,0,0,21.92855556,1.758564737
New Zealand,NZL,1988,0,0,22.96265657,1.767947368
New Zealand,NZL,1989,0,0,22.55885859,2.260915789
New Zealand,NZL,1990,0,0,23.18530303,2.608536842
New Zealand,NZL,1991,0,0,22.89446465,2.785168421
New Zealand,NZL,1992,0,0.000690909,21.09266667,2.761105263
New Zealand,NZL,1993,0,0.000985859,23.49289899,2.883210526
New Zealand,NZL,1994,0,0.001010101,25.83708081,2.736631579
New Zealand,NZL,1995,0,0.001010101,27.53475758,2.68163
New Zealand,NZL,1996,0,0.008326263,26.18292929,2.625497053
New Zealand,NZL,1997,0,0.013593556,23.25816162,2.717384211
New Zealand,NZL,1998,0,0.022069697,25.31933333,3.085457158
New Zealand,NZL,1999,0,0.038992929,22.91953535,3.309065263
New Zealand,NZL,2000,0,0.120208081,24.4349697,3.479374737
New Zealand,NZL,2001,0,0.138987879,21.68116162,3.304957895
New Zealand,NZL,2002,0,0.155483175,24.87302496,3.175872031
New Zealand,NZL,2003,0,0.146540963,23.62279654,3.109105175
New Zealand,NZL,2004,0,0.361536664,27.24008748,3.214028747
New Zealand,NZL,2005,0,0.614385909,23.32755525,3.628733543
New Zealand,NZL,2006,0,0.622216866,23.57322045,3.888909929
New Zealand,NZL,2007,0.003405895,0.929879852,23.64049908,4.082557291
New Zealand,NZL,2008,0.003455616,1.058457695,22.34733764,4.729699258
New Zealand,NZL,2009,0.003589863,1.476460904,24.21744122,5.418774847
New Zealand,NZL,2010,0.003828525,1.637175763,24.72650624,6.44307175
New Zealand,NZL,2011,0.004126869,1.957218921,25.11066724,6.790536773
New Zealand,NZL,2012,0.004822949,2.07919556,22.89665603,6.878873563
New Zealand,NZL,2013,0.006628901,2.021870415,23.02907294,7.217165714
New Zealand,NZL,2014,0.018611273,2.211223767,24.31806076,7.988319337
New Zealand,NZL,2015,0.036799051,2.364129919,24.52994288,8.576232014
New Zealand,NZL,2016,0.057077441,2.330692112,25.92251076,8.563606927
New Zealand,NZL,2017,0.077382385,2.086400354,24.95029084,8.57164371
New Zealand,NZL,2018,0.100928246,2.067359865,26.29266716,8.508799463
New Zealand,NZL,2019,0.128614805,2.254671077,25.57720264,8.59002016
New Zealand,NZL,2020,0.160141922,2.302228225,24.22993296,8.615823789
Non-OECD,,1965,0,0,205.5039098,0
Non-OECD,,1966,0,0,225.0016955,0
Non-OECD,,1967,0,0,226.8296335,0
Non-OECD,,1968,0,0,258.7150903,0
Non-OECD,,1969,0,0,283.5307814,0
Non-OECD,,1970,0,0,312.4316238,0.562232491
Non-OECD,,1971,0,0,328.7499153,2.242259864
Non-OECD,,1972,0,0,347.2841364,2.238923339
Non-OECD,,1973,0,0,363.4973522,2.384842809
Non-OECD,,1974,0,0,401.206779,2.507219471
Non-OECD,,1975,0,0,417.6578476,2.796100217
Non-OECD,,1976,0,0,448.3668072,3.262540517
Non-OECD,,1977,0,0,489.7590748,3.59170057
Non-OECD,,1978,0,0,540.842519,3.975080737
Non-OECD,,1979,0,0,575.6218087,4.900353163
Non-OECD,,1980,0,0,619.4567009,6.312715094
Non-OECD,,1981,0,0,640.0590892,8.679640638
Non-OECD,,1982,0,0,641.5464516,9.290634694
Non-OECD,,1983,0,0,667.4765798,11.06840014
Non-OECD,,1984,0,0,728.0505745,11.30719556
Non-OECD,,1985,0,0,766.9808707,11.81157308
Non-OECD,,1986,0,0,799.6894939,12.02659344
Non-OECD,,1987,0,0,824.9398722,11.81208734
Non-OECD,,1988,0,0,874.9255448,12.0040662
Non-OECD,,1989,0,0,896.5319133,13.09185049
Non-OECD,,1990,0.002,0.034333333,929.4240907,15.56839529
Non-OECD,,1991,0.002,0.123000909,965.7477478,15.64374025
Non-OECD,,1992,0.003,0.220783131,978.320944,17.26008349
Non-OECD,,1993,0.004,0.312035657,1034.305873,16.95359581
Non-OECD,,1994,0.005,0.589907273,1092.605718,18.97172703
Non-OECD,,1995,0.008010101,1.128285152,1133.76413,22.64236614
Non-OECD,,1996,0.015060606,1.024619456,1132.947499,23.91400096
Non-OECD,,1997,0.017062606,1.304578444,1154.361451,27.32151875
Non-OECD,,1998,0.020089606,1.565933658,1208.307775,29.84430081
Non-OECD,,1999,0.023196616,2.138893038,1214.212722,34.9033149
Non-OECD,,2000,0.044632707,2.659596977,1256.798838,39.36631994
Non-OECD,,2001,0.064547207,3.612711655,1290.377092,41.7111229
Non-OECD,,2002,0.088658435,3.907608396,1315.28544,43.90940704
Non-OECD,,2003,0.115291618,4.678339579,1335.478715,47.13342002
Non-OECD,,2004,0.1386979,7.899769683,1498.100623,50.55816226
Non-OECD,,2005,0.16361147,9.469674413,1581.232174,54.25657343
Non-OECD,,2006,0.215106712,15.19764714,1668.979555,61.34674358
Non-OECD,,2007,0.311340724,20.12488721,1756.178067,70.29618543
Non-OECD,,2008,0.403553551,31.50778938,1879.426775,81.73393896
Non-OECD,,2009,0.618161058,48.95377126,1891.177211,95.15990127
Non-OECD,,2010,1.333822552,76.93587333,2037.348151,113.5881839
Non-OECD,,2011,4.677506263,109.0714609,2064.587129,121.6159399
Non-OECD,,2012,9.252809736,147.039565,2208.144298,132.8713317
Non-OECD,,2013,17.95914023,191.6452689,2336.682851,149.1794022
Non-OECD,,2014,38.20627781,226.7967472,2456.364012,171.6011324
Non-OECD,,2015,60.90543759,271.9864702,2462.858861,187.6211849
Non-OECD,,2016,98.94853927,354.2677574,2569.509408,200.2100645
Non-OECD,,2017,167.6226468,441.8742465,2621.3889,222.8829995
Non-OECD,,2018,251.1619801,524.8149324,2695.545267,246.0301399
Non-OECD,,2019,329.1681554,587.3335391,2783.676013,273.3784405
Non-OECD,,2020,400.0193698,658.2703895,2817.10682,300.0841667
North America,,1965,0,0,325.9250859,13.3322321
North America,,1966,0,0,341.0549071,14.0620069
North America,,1967,0,0,372.1618131,14.07357074
North America,,1968,0,0,376.9967051,15.5460451
North America,,1969,0,0,420.0725222,16.22706038
North America,,1970,0,0,426.6343657,16.23590253
North America,,1971,0,0,449.286999,16.58441397
North America,,1972,0,0,475.8859879,18.67297844
North America,,1973,0,0,489.237701,20.15069177
North America,,1974,0,0,534.6596515,20.86726481
North America,,1975,0,0,523.8668212,20.27230196
North America,,1976,0,0,519.7664626,23.85075354
North America,,1977,0,0,465.1972596,25.19712186
North America,,1978,0,0,537.7995091,26.40878666
North America,,1979,0,0,548.0643293,28.12003724
North America,,1980,0,0,550.0601111,28.87111632
North America,,1981,0,0,557.1427616,30.23960327
North America,,1982,0,0,596.2483061,29.84004895
North America,,1983,0.003,0.002694949,625.3626313,33.24259916
North America,,1984,0.00530101,0.006555556,637.3132374,39.35632614
North America,,1985,0.010737374,0.006820202,619.2546533,39.71089442
North America,,1986,0.014173737,0.005231313,628.9074687,43.9606722
North America,,1987,0.01060303,0.004576768,590.9013894,49.39543318
North America,,1988,0.009185859,0.001879798,557.6557606,49.51206126
North America,,1989,0.253132323,2.134376768,590.5281167,57.00626789
North America,,1990,0.371794949,2.819686869,612.4451818,66.53731526
North America,,1991,0.480252873,2.983677778,617.2272699,70.36827563
North America,,1992,0.413897109,2.976689899,593.4140268,75.64593509
North America,,1993,0.481214524,3.096188889,628.119774,78.24148435
North America,,1994,0.508925425,3.545928283,607.4682215,78.30638277
North America,,1995,0.523313678,3.262215152,672.8782162,76.81738876
North America,,1996,0.553235954,3.334736364,733.4778323,78.53902995
North America,,1997,0.545643096,3.395247475,731.0148396,79.87154943
North America,,1998,0.541764609,3.133258586,677.5521434,80.74296554
North America,,1999,0.538605228,4.712331313,694.3182846,81.48087001
North America,,2000,0.541933707,5.932758586,662.5963083,81.85850952
North America,,2001,0.601930003,7.152384848,570.1963593,82.75008204
North America,,2002,0.63233444,10.88486869,632.3038082,87.90652127
North America,,2003,0.641443792,12.00947071,625.9625373,87.69914659
North America,,2004,0.721395596,15.25160707,626.1293987,89.01173328
North America,,2005,0.776374318,19.56145354,656.0929395,89.88983493
North America,,2006,0.85711634,29.35071414,668.8777747,89.50728264
North America,,2007,1.133357867,38.02311206,638.0051964,91.11012021
North America,,2008,1.687062564,59.96583737,667.7655011,89.4265981
North America,,2009,2.211960394,81.87046086,666.9424904,89.64898716
North America,,2010,3.299036421,105.5716323,645.8174774,92.80545386
North America,,2011,5.351904128,133.2273992,728.0894848,93.35586762
North America,,2012,9.987013756,157.2439426,686.2078517,94.71085627
North America,,2013,17.64469548,184.8650833,686.3600421,99.02340288
North America,,2014,31.55716162,202.7334502,677.1447275,101.002109
North America,,2015,42.52346013,228.3564836,659.5379254,101.3555982
North America,,2016,59.59631341,270.5966281,679.8934409,101.6913809
North America,,2017,82.81670248,299.0048059,723.2414871,97.48619837
North America,,2018,101.2850505,321.6547475,707.8941131,102.0688473
North America,,2019,119.557099,348.2575323,688.7446455,95.30850936
North America,,2020,150.268562,396.7282981,700.1852032,95.11644715
North Macedonia,MKD,1990,0,0,0.491,0
North Macedonia,MKD,1991,0,0,0.848,0
North Macedonia,MKD,1992,0,0,0.848,0
North Macedonia,MKD,1993,0,0,0.522,0
North Macedonia,MKD,1994,0,0,0.695,0
North Macedonia,MKD,1995,0,0,0.801,0
North Macedonia,MKD,1996,0,0,0.85,0
North Macedonia,MKD,1997,0,0,0.9,0
North Macedonia,MKD,1998,0,0,1.083,0
North Macedonia,MKD,1999,0,0,1.389,0
North Macedonia,MKD,2000,0,0,1.17,0
North Macedonia,MKD,2001,0,0,0.626,0
North Macedonia,MKD,2002,0,0,0.757,0
North Macedonia,MKD,2003,0,0,1.374,0
North Macedonia,MKD,2004,0,0,1.482,0
North Macedonia,MKD,2005,0,0,1.492,0
North Macedonia,MKD,2006,0,0,1.65,0
North Macedonia,MKD,2007,0,0,1.01,0
North Macedonia,MKD,2008,0,0,0.84,0
North Macedonia,MKD,2009,0,0,1.27,0
North Macedonia,MKD,2010,0.000026,0,2.431,0
North Macedonia,MKD,2011,0.001173,0,1.433,0
North Macedonia,MKD,2012,0.002836,0,1.041,0
North Macedonia,MKD,2013,0.009051,0,1.583967,0
North Macedonia,MKD,2014,0.014382,0.070633,1.206651,0
North Macedonia,MKD,2015,0.0226,0.120767,1.865193,0.020219
North Macedonia,MKD,2016,0.0237,0.109483,1.897345,0.036033
North Macedonia,MKD,2017,0.023751,0.11048,1.110279,0.051551
North Macedonia,MKD,2018,0.022788,0.097338,1.791368,0.05405
North Macedonia,MKD,2019,0.023227,0.101806,1.163674,0.055103
North Macedonia,MKD,2020,0.023537,0.116885,1.277143,0.057298
Norway,NOR,1965,0,0,49.452,0
Norway,NOR,1966,0,0,48.744,0
Norway,NOR,1967,0,0,53.301,0
Norway,NOR,1968,0,0,60.205,0
Norway,NOR,1969,0,0,57.371,0
Norway,NOR,1970,0,0,57.808,0
Norway,NOR,1971,0,0,63.245,0
Norway,NOR,1972,0,0,67.417,0
Norway,NOR,1973,0,0,72.867,0
Norway,NOR,1974,0,0,76.597,0
Norway,NOR,1975,0,0,77.33,0
Norway,NOR,1976,0,0,81.933,0
Norway,NOR,1977,0,0,72.022,0
Norway,NOR,1978,0,0,80.706,0
Norway,NOR,1979,0,0,88.698,0
Norway,NOR,1980,0,0,83.613,0
Norway,NOR,1981,0,0,92.834,0
Norway,NOR,1982,0,0,92.499,0
Norway,NOR,1983,0,0,105.688,0
Norway,NOR,1984,0,0,105.903,0
Norway,NOR,1985,0,0,102.383,0.005
Norway,NOR,1986,0,0,96.201,0.026
Norway,NOR,1987,0,0,103.273,0.021
Norway,NOR,1988,0,0,108.857,0.027
Norway,NOR,1989,0,0,118.4,0.029
Norway,NOR,1990,0,0,121.145,0.213
Norway,NOR,1991,0,0,110.134,0.209
Norway,NOR,1992,0,0,116.671,0.227
Norway,NOR,1993,0,0,119.233,0.243
Norway,NOR,1994,0,0,111.643,0.27
Norway,NOR,1995,0,0,121.53,0.289
Norway,NOR,1996,0,0,103.862,0.303
Norway,NOR,1997,0,0,109.775,0.241
Norway,NOR,1998,0,0,115.703,0.27
Norway,NOR,1999,0,0.014276,121.452,0.273
Norway,NOR,2000,0.0053,0.030199,141.818,0.256
